,DIVISION,TYPEHUQ,KOWNRENT,YEARMADERANGE,SQFTEST,KWH,BTUNG,TOTALBTUSPH,KWHCOL,SQM,NormalizedGasKWh,NormalizedElecKWh,NormalizedHeatKWh,NormalizedCoolKWh,YRCONC,Source
15553,1,2,1,7,1910,8728.78,0.0,56213.54,0.0,177.44473,0.0,49.19154262851312,92.84332299606757,0.0,3,RECS
15554,4,5,2,5,500,5293.52,49016.53,25609.31,507.44,46.4515,309.2542428905417,113.9579992034703,161.57381550671133,10.92408210714401,2,RECS
15555,5,2,1,6,1800,15732.4,0.0,5086.47,3698.75,167.2254,0.0,94.0790095284568,8.914296807602195,22.11835044197831,2,RECS
15556,5,2,1,5,1660,29460.33,1815.3,62891.0,1705.39,154.21898,3.449716671060852,191.02921054204873,119.51530389450122,11.058236800684327,2,RECS
15557,2,4,2,2,650,4306.25,34714.2,15148.02,1443.93,60.38695,168.4755614946607,71.31093721408351,73.51663512431081,23.91129209208281,0,RECS
15558,9,5,2,6,1200,1161.64,0.0,0.0,0.0,111.4836,0.0,10.419828566712953,0.0,0.0,2,RECS
15559,3,2,1,4,1340,10605.81,128813.28,103262.66,2501.78,124.49002,303.2487004410474,85.1940581261052,243.09812970437312,20.096229400557572,1,RECS
15560,9,2,2,4,900,2766.08,75595.59,40329.17,0.0,83.6127,264.97021573146185,33.082055716416285,141.35783416956994,0.0,1,RECS
15561,5,2,1,3,3100,11821.09,97500.85,74860.73,3387.58,287.9993,99.21785091265848,41.04555115238127,76.17903585817743,11.762459144865977,1,RECS
15562,6,2,1,2,1500,11694.09,88536.64,68352.21,3370.75,139.3545,186.19794568126613,83.91612757392119,143.74886018686158,24.18831110584875,0,RECS
15563,6,2,1,1,1580,17030.37,0.0,24207.07,1469.39,146.78674,0.0,116.021174664687,48.331274418724746,10.010372871555019,0,RECS
15564,3,3,2,5,2000,15678.23,113609.23,117083.36,1540.66,185.806,179.1953470034875,84.37956793644983,184.6750772233405,8.29176668137735,2,RECS
15565,9,5,2,8,1400,3731.54,0.0,0.0,0.0,130.0642,0.0,28.689985407206596,0.0,0.0,3,RECS
15566,7,2,1,3,1020,18542.49,18780.67,0.0,3432.54,94.76106,58.08366577547782,195.67626195823476,0.0,36.223106833123225,1,RECS
15567,4,2,1,4,1400,9741.09,56827.76,59227.25,1524.36,130.0642,128.048828585883,74.89447518994466,133.45555029554637,11.720058248157448,1,RECS
15568,8,2,1,6,3710,22096.93,117687.94,24857.08,11541.84,344.67013,100.06936854011691,64.11037127006045,21.135830054899163,33.48662676397285,2,RECS
15569,8,2,1,7,1830,15366.4,0.0,40269.04,941.22,170.01248999999999,0.0,90.38394767349152,69.41659299172669,5.53618148878356,3,RECS
15570,3,2,1,1,3300,14159.47,163490.06,150026.82,1792.69,306.5799,156.28616022857338,46.18525219689875,143.41615404082265,5.847382688819456,0,RECS
15571,7,2,1,9,1300,17224.19,0.0,22918.19,945.98,120.7739,0.0,142.61516768109666,55.613479911553746,7.8326525847058015,3,RECS
15572,3,2,1,3,1700,2670.04,51619.25,45786.44,277.81,157.9351,95.78684672849798,16.905931613681823,84.96323969301315,1.7590136708052864,1,RECS
15573,7,3,2,8,1420,10260.98,0.0,5578.15,1883.2,131.92226,0.0,77.78050497315616,12.39210121665593,14.275073819990652,3,RECS
15574,7,2,1,4,2000,21790.99,0.0,39497.87,2915.85,185.806,0.0,117.27818262058275,62.29981948252479,15.692980850995122,1,RECS
15575,5,2,1,2,1150,7264.88,38399.64,38399.64,43.73,106.83845,105.33493226867296,67.9987401539427,105.33493226867296,0.40930956972887567,0,RECS
15576,6,2,1,3,1000,12035.8,0.0,12286.47,1995.18,92.903,0.0,129.55232877302132,38.758791959032536,21.47594803181813,1,RECS
15577,9,2,1,7,3000,8372.42,28395.75,16383.52,2300.6,278.709,29.858995756326493,30.04000588427356,17.22777014707096,8.254487655583421,3,RECS
15578,5,2,2,4,1300,23494.96,0.0,10793.99,5576.14,120.7739,0.0,194.53673351609908,26.192790356939707,46.170074825769476,1,RECS
15579,4,3,1,6,1070,3366.07,31055.28,17900.79,480.91,99.40621,91.55767999685332,33.86176779096598,52.77539930442978,4.837826530153398,2,RECS
15580,1,2,1,7,2130,8090.16,76275.51,40711.39,1165.14,197.88339,112.96622718667797,40.883471826513585,60.294741153817924,5.888013137434123,3,RECS
15581,1,4,2,5,1000,3922.12,49225.83,20421.98,1407.73,92.903,155.28737741439997,42.21736650054358,64.42300141631594,15.152686135001021,2,RECS
15582,5,3,1,4,1420,8243.78,0.0,7508.68,1310.27,131.92226,0.0,62.489681422983516,16.680857015942575,9.932137305713228,1,RECS
15583,2,3,1,1,1140,6599.14,28943.85,26771.45,1029.16,105.90942,80.09299893578871,62.30928278145608,74.08156538814018,9.717360363223593,0,RECS
15584,3,2,1,7,1600,6093.22,69577.59,57334.13,1029.14,148.6448,137.18053964141362,40.99181404260358,113.04109402569077,6.923484709858671,3,RECS
15585,2,2,1,1,1340,3226.21,108281.9,75417.22,773.18,124.49002,254.9142872247912,25.91541072930987,177.54515649222327,6.210778984532253,0,RECS
15586,3,2,1,3,1400,9090.79,110451.44,78727.21,1354.94,130.0642,248.87796928163172,69.89463664867043,177.3944110824501,10.41747075674936,1,RECS
15587,9,2,1,1,3400,8487.66,65701.28,44229.78,0.0,315.8702,60.959026305362144,26.870720948034982,41.0373180324703,0.0,0,RECS
15588,9,2,1,4,2300,4207.79,0.0,212751.39,0.0,213.6769,0.0,19.692301788354285,291.8016061571935,0.0,1,RECS
15589,1,2,1,5,2400,10362.77,110383.66,86278.13,3245.33,222.9672,145.0897244969664,46.47665665622567,113.40510100691942,14.555190180439096,2,RECS
15590,6,2,2,1,2000,23744.41,435.9,19535.55,6892.53,185.806,0.6875431842889896,127.79140609022313,30.813338503869627,37.095303703863166,0,RECS
15591,5,2,1,5,3000,15315.35,0.0,14588.94,1771.3,278.709,0.0,54.95104212637554,15.340714633327236,6.355374243386471,2,RECS
15592,5,2,1,6,2200,8535.24,48225.27,23438.72,2303.02,204.3866,69.15046340694546,41.760271955206456,33.608901508807335,11.267959836897331,2,RECS
15593,3,2,1,5,1000,6327.07,0.0,26385.7,168.8,92.903,0.0,68.10404400288472,83.23610093000227,1.8169488606395918,2,RECS
15594,5,2,1,4,2000,13529.33,0.0,0.0,4440.16,185.806,0.0,72.8142794097069,0.0,23.896752526829054,1,RECS
15595,9,1,1,6,1700,23880.05,0.0,38673.13,0.0,157.9351,0.0,151.2016644811698,71.76348311572285,0.0,2,RECS
15596,1,2,1,8,1150,5720.69,0.0,3023.95,0.0,106.83845,0.0,53.5452358209989,8.295066527546965,0.0,3,RECS
15597,4,2,1,1,1250,10300.2,0.0,20987.44,0.0,116.12875,0.0,88.69638224815131,52.965437311949024,0.0,0,RECS
15598,9,1,1,4,1050,10584.17,0.0,21526.34,559.94,97.54814999999999,0.0,108.50200644502229,64.67314849271874,5.740139613103889,1,RECS
15599,2,3,1,7,2900,15915.25,89248.73,50767.93,2537.84,269.4187,97.08388671547299,59.072551385631364,55.224852666240324,9.419687646031994,3,RECS
15600,3,2,1,5,3150,22098.55,0.0,35671.32,2390.98,292.64445,0.0,75.51330633470069,35.72331347380755,8.170255748913059,2,RECS
15601,4,2,1,8,3300,17233.38,0.0,30323.57,649.91,306.5799,0.0,56.21170859537759,28.987415624670763,2.119871524519383,3,RECS
15602,2,5,1,3,1200,7607.34,0.0,6064.48,1062.23,111.4836,0.0,68.23730127121837,15.942463448256067,9.528127904014582,1,RECS
15603,4,2,1,1,1250,3319.73,78024.46,65307.63,542.12,116.12875,196.90822915651813,28.586633370289444,164.81510764328388,4.668266902037609,0,RECS
15604,3,2,1,2,2100,18301.83,141291.65,141291.65,2065.33,195.09629999999999,212.24638887129078,93.80921114341996,212.24638887129078,10.586207939361229,0,RECS
15605,8,2,1,2,1290,7141.25,63644.01,50440.26,442.74,119.84487,155.63631263240555,59.58744834050886,123.3476029341932,3.694275775008142,0,RECS
15606,7,2,1,6,2200,13280.89,31974.42,17038.9,5758.47,204.3866,45.8482857673644,64.97925989277184,24.43216659947375,28.17440086581019,2,RECS
15607,5,2,1,6,1400,9209.42,0.0,7775.67,2289.78,130.0642,0.0,70.80672467904311,17.520758076165468,17.604998147068912,2,RECS
15608,4,2,1,7,3400,7764.21,137238.49,96594.62,1785.64,315.8702,127.33275092993895,24.580381435159126,89.6225154446985,5.653081550586285,3,RECS
15609,8,2,1,7,2600,30294.32,125974.98,89752.04,1401.45,241.5478,152.84599306464395,125.41749500512942,108.89654186392922,5.801957210953692,3,RECS
15610,9,5,2,5,750,4967.39,2025.84,2949.93,0.0,69.67725,8.520929781815441,71.29141864812404,12.40776487347018,0.0,2,RECS
15611,4,2,1,9,2100,19370.18,0.0,20773.25,2147.02,195.09629999999999,0.0,99.28522478386316,31.205292723388403,11.004924234852226,3,RECS
15612,8,1,2,6,1400,1933.11,0.0,0.0,51.96,130.0642,0.0,14.862737017565172,0.0,0.39949501861388453,2,RECS
15613,3,2,1,6,2200,9596.54,52336.02,35138.08,1169.02,204.3866,75.04488903587614,46.952882429670055,50.38467416004769,5.7196508968787585,2,RECS
15614,1,1,1,5,1300,8312.89,0.0,54469.21,0.0,120.7739,0.0,68.83018599217215,132.17546045884086,0.0,2,RECS
15615,1,3,2,4,1100,15627.03,0.0,19582.68,1919.46,102.1933,0.0,152.9163849293447,56.15941172542624,18.782640349220546,1,RECS
15616,8,1,1,6,1280,21548.48,0.0,7566.02,11327.12,118.91584,0.0,181.20781890789317,18.646641586352168,95.2532480113667,2,RECS
15617,5,5,2,8,900,12274.13,0.0,6254.74,1115.78,83.6127,0.0,146.7974362746329,21.923498541967906,13.344623484231462,3,RECS
15618,2,2,1,6,4700,18338.09,217185.38,183137.37,2569.4,436.6441,145.7725788622359,41.99779637466761,122.91990699810212,5.88442624095917,2,RECS
15619,9,2,1,7,1880,21376.39,65639.86,40408.4,1411.88,174.65764,110.14198640299962,122.39023726646026,67.80424948144268,8.083700203437996,3,RECS
15620,1,2,1,5,1150,3950.85,0.0,55316.0,0.0,106.83845,0.0,36.97966415649048,151.73858696003174,0.0,2,RECS
15621,4,2,1,5,2500,14079.55,190728.91,172284.61,2872.48,232.2575,240.66870771712436,60.620432063550155,217.39501603741536,12.367652282488187,2,RECS
15622,7,2,1,9,1200,12004.15,26389.1,10854.22,5164.39,111.4836,69.37235545048779,107.67637571804283,28.533857084091295,46.3242127093133,3,RECS
15623,8,3,1,5,1140,10829.35,0.0,7155.92,1914.54,105.90942,0.0,102.25105566624764,19.801757297131836,18.077145545693668,2,RECS
15624,5,2,1,1,1500,8866.6,51997.59,42813.74,1832.78,139.3545,109.35409835269044,63.62621946187601,90.03990251868437,13.151925485004073,0,RECS
15625,2,5,2,6,750,4566.0,23279.52,12013.16,1128.92,69.67725,97.91649650237346,65.53071483159854,50.52881413029361,16.20213197277447,2,RECS
15626,4,2,1,1,1900,7229.15,37271.17,29370.56,2250.8,176.5157,61.881742321334585,40.95471394329229,48.76427076888912,12.751273682737569,0,RECS
15627,1,2,1,7,2200,10760.09,0.0,163428.37,1502.03,204.3866,0.0,52.64577031958064,234.34078273365282,7.348965147421603,3,RECS
15628,8,2,1,4,1400,13305.86,0.0,0.0,6878.0,130.0642,0.0,102.3022476592329,0.0,52.88157694430904,1,RECS
15629,3,2,1,4,4100,5927.75,187429.71,178517.53,1112.89,380.9023,144.21076622380593,15.562389620645503,137.353623316609,2.921720346661073,1,RECS
15630,4,2,1,6,1900,7172.77,78187.67,63570.01,373.21,176.5157,129.81586699976265,40.63530892719458,105.54600186108091,2.1143161769746257,2,RECS
15631,4,2,1,5,2650,19781.8,21090.64,38507.67,1483.91,246.19295,25.1065473460552,80.3507980224454,45.8399858914319,6.027426861735887,2,RECS
15632,3,2,1,2,3200,23025.99,254579.47,222965.39,4377.58,297.2896,250.96693544735504,77.45306260292995,219.80146568426883,14.724968515548476,0,RECS
15633,2,5,2,1,1000,3164.9,2597.18,475.12,0.0,92.903,8.193041557107952,34.066714745487225,1.4988094412451696,0.0,0,RECS
15634,8,5,2,6,690,4102.82,0.0,93.7,954.2,64.10307,0.0,64.0034868844815,0.4283843613106206,14.885402524403277,2,RECS
15635,7,2,1,3,2100,9242.06,27767.68,18569.76,1668.42,195.09629999999999,41.712230038601454,47.37178511330046,27.895240109422886,8.551776737949414,1,RECS
15636,5,3,2,6,1050,13821.73,0.0,4162.24,2848.03,97.54814999999999,0.0,141.69135960036147,12.504920278242079,29.196145698303866,2,RECS
15637,6,5,2,3,1050,7081.4,0.0,5852.21,0.0,97.54814999999999,0.0,72.59389337470778,17.58222003092832,0.0,1,RECS
15638,2,2,1,9,2300,5244.42,0.0,46005.5,0.0,213.6769,0.0,24.543691901183518,63.09937054730765,0.0,3,RECS
15639,5,2,1,7,1700,12582.16,0.0,1823.0,2371.07,157.9351,0.0,79.66664788257961,3.382835310200203,15.012938859062995,3,RECS
15640,1,2,1,5,2100,16065.83,0.0,106550.95,3386.85,195.09629999999999,0.0,82.34820445082762,160.05938332736196,17.359888424331984,2,RECS
15641,4,4,2,4,750,7599.31,31827.68,14727.15,1959.16,69.67725,133.87109860506837,109.06443638346806,61.94418662691195,28.117642415566056,1,RECS
15642,5,2,1,5,1500,18136.53,0.0,21916.68,918.44,139.3545,0.0,130.1467121621476,46.09211273607957,6.590673426405319,2,RECS
15643,6,2,2,2,960,10600.4,70.05,13874.07,2037.96,89.18688,0.23018658742182707,118.85604698807717,45.59064706568948,22.85044616427887,0,RECS
15644,8,2,1,1,2400,5984.16,53316.53,34468.63,817.63,222.9672,70.07994343396697,26.838745788618237,45.30601748925403,3.667041609707616,0,RECS
15645,7,2,1,2,1620,18890.87,153604.55,122342.36,5640.03,150.50286,299.1108545914011,125.51834563143849,238.2346607071786,37.47457025069158,0,RECS
15646,1,1,2,6,1400,12157.99,0.0,76317.62,235.87,130.0642,0.0,93.47683682366093,171.96493124949063,1.8134890308017118,2,RECS
15647,5,1,2,8,1000,13301.3,0.0,2620.61,1816.55,92.903,0.0,143.17406327029266,8.266953632390774,19.553189886225415,3,RECS
15648,4,2,1,1,1300,8370.64,77150.89,64939.07,2302.13,120.7739,187.21502313985062,69.30835221848429,157.58171412838374,19.061485966752752,0,RECS
15649,1,2,1,5,3400,18718.2,0.0,115305.77,3228.74,315.8702,0.0,59.259151385600795,106.98311306248581,10.22173031833962,2,RECS
15650,3,5,2,1,1000,5423.21,23906.47,0.0,0.0,92.903,75.41514342238679,58.374971744722984,0.0,0.0,0,RECS
15651,4,2,1,1,850,16262.47,0.0,90338.29,1034.2,78.96755,0.0,205.9386418851794,335.2710447340711,13.096518759921006,0,RECS
15652,7,2,1,8,2150,8637.35,31828.96,18244.76,2316.7,199.74145,46.70109852591939,43.242651938293236,26.76965676358112,11.598493953057815,3,RECS
15653,4,2,1,1,1600,6506.84,55427.16,47570.07,441.99,148.6448,109.28127461142267,43.77442063227237,93.79008202755831,2.9734642584200723,0,RECS
15654,5,3,1,6,1500,9376.07,0.0,0.0,3250.19,139.3545,0.0,67.28214732929328,0.0,23.323179373468385,2,RECS
15655,3,2,1,6,2200,9788.99,60997.34,54883.48,2686.77,204.3866,87.464400460402,47.89448036221553,78.69770507009757,13.145529110029718,2,RECS
15656,9,2,1,9,3370,10623.32,29146.93,8262.93,3885.68,313.08311,27.28387335244626,33.93130980460747,7.734767800249591,12.411017636818544,3,RECS
15657,5,4,2,4,1130,8391.67,0.0,2737.41,1693.64,104.98039,0.0,79.93559559075747,7.6419556653390215,16.132917776358042,1,RECS
15658,5,3,2,4,1000,6642.74,0.0,4229.05,1448.0,92.903,0.0,71.50188906709147,13.34092454011173,15.586148994112138,1,RECS
15659,6,2,1,7,2400,17667.74,0.0,24005.8,1466.81,222.9672,0.0,79.23918854432402,31.553537075408407,6.578590931760367,3,RECS
15660,2,2,1,4,1860,8262.19,79589.79,62603.0,994.16,172.79958,134.9856252259988,47.81371575092949,106.17574309497745,5.7532547243459735,1,RECS
15661,5,2,1,4,1250,11212.27,0.0,7233.28,1413.34,116.12875,0.0,96.55033744873685,18.254434004327095,12.170457358750525,1,RECS
15662,7,1,1,6,1860,20036.58,0.0,1766.03,5963.87,172.79958,0.0,115.95271238506484,2.9952166442186954,34.5132204603738,2,RECS
15663,3,2,1,1,1000,7692.13,80579.29,66255.38,2467.63,92.903,254.19473105916921,82.79743388265179,209.00864850413876,26.561359697749264,0,RECS
15664,9,4,2,4,750,1492.4,10594.09,11.4,0.0,69.67725,44.56003287141786,21.41875576317952,0.04794978848906925,0.0,1,RECS
15665,8,2,1,7,3030,14694.22,4667.73,12247.75,793.97,281.49609,4.8596635883290595,52.200440865803856,12.751368376910673,2.8205365126030704,3,RECS
15666,9,2,1,2,1440,8506.7,40865.21,26665.07,2010.24,133.78032,89.52294298526122,63.587080670759356,58.41486049644672,15.026425411450655,0,RECS
15667,2,2,1,1,1750,8202.67,579.87,99975.86,2082.03,162.58025,1.0452873628254356,50.45305318450426,180.21884740649617,12.806168030864757,0,RECS
15668,6,2,1,4,1550,16518.95,0.0,18780.12,3798.49,143.99965,0.0,114.71520937724502,38.22168004241677,26.378466892107028,1,RECS
15669,6,1,2,6,1600,20689.5,0.0,43127.88,2835.69,148.6448,0.0,139.18751278214913,85.03177319004769,19.076953919679667,2,RECS
15670,8,2,1,7,3000,9836.38,95852.62,77747.8,1016.13,278.709,100.79194857726159,35.292652910383225,81.75417906777321,3.645845666985996,3,RECS
15671,4,3,1,7,1600,2754.11,50729.54,30200.7,478.32,148.6448,100.01935498140534,18.528128801007504,59.54429182655566,3.2178724045509832,3,RECS
15672,9,2,1,7,2400,21347.99,0.0,18500.26,942.07,222.9672,0.0,95.74497953062155,24.316983387960203,4.225150605111425,3,RECS
15673,9,2,1,5,1630,12077.64,51552.24,38714.17,2479.61,151.43189,99.77070568847816,79.7562521342103,74.92477651880327,16.37442417181744,2,RECS
15674,8,2,1,9,4800,32707.08,54479.41,7893.02,17727.3,445.9344,35.8042240475505,73.34504806088071,5.1873442919407,39.75315651808876,3,RECS
15675,8,3,2,4,1230,4474.37,76578.82,60109.48,0.0,114.27069,196.4023439100613,39.15588503053583,154.1632890558375,0.0,1,RECS
15676,2,2,1,7,2540,7983.18,159465.81,131252.72,1179.15,235.97362,198.0509702843479,33.83081549539309,163.01129720822183,4.996956863229034,3,RECS
15677,5,2,1,2,1200,7776.06,0.0,2722.29,2875.6,111.4836,0.0,69.75070772741462,7.156427067209886,25.793928434316797,0,RECS
15678,2,4,1,1,960,3587.96,53574.07,40608.82,245.12,89.18688,176.04614343466216,40.229684007333816,133.44190856569935,2.7483863097352437,0,RECS
15679,1,2,1,5,6800,18848.61,2445.33,110489.46,2424.18,631.7404,1.1344142442528609,29.8360054224805,51.25721978784324,3.837304057172851,2,RECS
15680,7,2,1,1,1600,14323.85,26158.38,25070.56,4002.73,148.6448,51.574374515489275,96.36294037867454,49.429607290399666,26.92815355801212,0,RECS
15681,2,2,1,6,2910,9969.13,77126.07,57625.86,1536.4,270.34773,83.60867117682106,36.87521252721449,62.469429338504156,5.683051231833905,2,RECS
15682,8,2,1,3,2700,5244.47,50825.59,42138.54,1044.72,250.8381,59.382950544155776,20.907788729064684,49.23328655551131,4.1649175304708494,1,RECS
15683,7,2,1,7,2000,14226.58,0.0,15511.11,2917.05,185.806,0.0,76.56684929442537,24.46560670166733,15.699439200025834,3,RECS
15684,2,2,1,6,2600,15999.54,59670.02,24658.56,4330.21,241.5478,72.39789570188593,66.23757285307505,29.918338472799178,17.92692792068485,2,RECS
15685,9,2,1,5,2000,21034.97,15970.56,32676.04,1202.19,185.806,25.190295199078605,113.20931509208529,51.53977653488047,6.470135517690494,2,RECS
15686,5,2,1,6,3000,8057.38,49873.07,33824.09,1218.4,278.709,52.443051706152296,28.90965128503206,35.567060555597415,4.371584699453552,2,RECS
15687,5,2,1,5,1920,10851.86,0.0,9520.13,1263.24,178.37376,0.0,60.83775999339814,15.641729025782716,7.081983358987331,2,RECS
15688,4,2,1,6,2300,9218.05,96397.42,73391.44,1579.06,213.6769,132.21498569485053,43.14013353806612,100.660870277695,7.38994247857396,2,RECS
15689,2,2,1,9,2100,11009.59,121038.43,95903.8,3365.47,195.09629999999999,181.82227811870345,56.43156738492735,144.06537986522554,17.25030151776328,3,RECS
15690,8,2,1,2,1200,19638.7,79574.2,49567.67,1389.16,111.4836,209.18673570103587,176.15774876304678,130.30478576732364,12.460666860417138,0,RECS
15691,5,3,1,8,3700,13993.65,63467.68,50909.1,2805.4,343.7411,54.11205248740986,40.70985401512941,43.404704430456526,8.161374941780311,3,RECS
15692,8,2,1,3,1200,3399.24,93987.95,66819.05,0.0,111.4836,247.0779782358123,30.49094216548443,175.65566417437185,0.0,1,RECS
15693,2,3,1,1,960,25087.64,0.0,40002.83,2053.17,89.18688,0.0,281.2929435360896,131.45060563762294,23.020986943371042,0,RECS
15694,3,2,1,1,1300,24827.96,135579.23,134588.47,0.0,120.7739,328.99774301674455,205.57388641088843,326.59355615219846,0.0,0,RECS
15695,7,2,1,9,3800,16555.79,43529.95,16204.76,5085.48,353.0314,36.13663253877701,46.89608346453035,13.45247255048701,14.405177556443986,3,RECS
15696,7,2,1,5,3300,9488.41,76237.98,54770.81,4044.68,306.5799,72.87868851343484,30.94922400326962,52.357431317284664,13.19290664521712,2,RECS
15697,2,2,1,8,1630,24743.64,0.0,35557.74,1293.6,151.43189,0.0,163.39781534787684,68.81603617005639,8.542454300742069,3,RECS
15698,5,3,1,7,2700,7401.28,50420.9,32200.49,2817.17,250.8381,58.91012403578245,29.506203403709403,37.62199524230969,11.231029098051692,3,RECS
15699,9,5,2,5,1000,4272.87,0.0,0.0,0.0,92.903,0.0,45.99280970474581,0.0,0.0,2,RECS
15700,7,2,1,3,1700,9537.73,0.0,11030.35,1342.08,157.9351,0.0,60.390185588890624,20.468380397074498,8.497667712876998,1,RECS
15701,5,3,2,5,1200,9008.12,0.0,9731.67,1773.4,111.4836,0.0,80.8021987090478,25.582868319376125,15.907272459805748,2,RECS
15702,6,2,1,1,1800,9446.75,13399.15,15887.79,2164.43,167.2254,23.482690366714625,56.491119172087494,27.8441582623812,12.943189252350418,0,RECS
15703,7,2,1,6,1300,18700.9,0.0,6687.55,4089.31,120.7739,0.0,154.84222998512098,16.228067206987603,33.85921958303905,2,RECS
15704,5,2,1,1,1800,6037.85,88492.83,74201.56,1554.6,167.2254,155.08817548608047,36.106058050989866,130.0419995452844,9.29643463253788,0,RECS
15705,4,2,2,4,1100,6154.08,52574.14,52574.14,1133.11,102.1933,150.77266106427723,60.21999485289153,150.77266106427723,11.087908894223007,1,RECS
15706,5,1,1,4,1280,13779.97,0.0,4876.57,5894.04,118.91584,0.0,115.88002069362668,12.018426195114126,49.56480145958688,1,RECS
15707,9,1,1,7,1890,22067.5,0.0,7682.55,1107.45,175.58667,0.0,125.67867481056507,12.82291310069267,6.3071416526095065,3,RECS
